Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9884906204906205,0.7521403655688116,0.41470085470085466
140,Random,0.992921078921079,0.7572449631141466,0.4165811965811965
196,Random,0.9930966810966811,0.7485164154611038,0.39239316239316235
274,Random,0.9948051948051949,0.7485813146304806,0.4247863247863248
135,Random,0.9870764790764791,0.7602101494902197,0.4052991452991453
100,EWC_Replay,0.9921287107953775,0.7515965394148011,0.41529914529914524
140,EWC_Replay,0.9906295926295926,0.7572177183854093,0.4173504273504273
196,EWC_Replay,0.9916598956598957,0.757090335606578,0.4177777777777777
274,EWC_Replay,0.9862741702741703,0.7523516763859169,0.4251282051282051
135,EWC_Replay,0.9951837051837052,0.7587828048451402,0.40487179487179487
100,iCaRL,0.9853597513597514,0.5025069141179764,0.28290598290598284
140,iCaRL,0.9864020424020424,0.48948333411458955,0.28931623931623923
196,iCaRL,0.9797637917637918,0.49888380861164,0.2769230769230769
274,iCaRL,0.983939393939394,0.5115316550259482,0.27709401709401704
135,iCaRL,0.9740062160062161,0.4972192618944155,0.2786324786324786
100,LUCIR,0.7787167992501326,0.6654101637639829,0.38923076923076916
140,LUCIR,0.7739247863247862,0.6846576577261388,0.38299145299145293
196,LUCIR,0.7481083509083509,0.67561529843356,0.39905982905982906
274,LUCIR,0.7889508516175182,0.6849086246891339,0.4137606837606837
135,LUCIR,0.7542258334258334,0.691601039028607,0.39811965811965805
100,VAE_BBox,0.9817950937950939,0.8349297735074733,0.638974358974359
140,VAE_BBox,0.9817950937950939,0.8349297735074733,0.638974358974359
196,VAE_BBox,0.9817950937950939,0.8349297735074733,0.638974358974359
274,VAE_BBox,0.9817950937950939,0.8349297735074733,0.638974358974359
135,VAE_BBox,0.9817950937950939,0.8349297735074733,0.638974358974359
100,VAE_Filter,0.9905569985569985,0.8485820114266119,0.6710256410256411
140,VAE_Filter,0.9905569985569985,0.8485820114266119,0.6710256410256411
196,VAE_Filter,0.9905569985569985,0.8485820114266119,0.6710256410256411
274,VAE_Filter,0.9905569985569985,0.8485820114266119,0.6710256410256411
135,VAE_Filter,0.9905569985569985,0.8485820114266119,0.6710256410256411
100,VAE_GMM,0.9931635031635032,0.8416419515190366,0.6628205128205128
140,VAE_GMM,0.9931635031635032,0.8416419515190366,0.6628205128205128
196,VAE_GMM,0.9931635031635032,0.8416419515190366,0.6628205128205128
274,VAE_GMM,0.9931635031635032,0.8416419515190366,0.6628205128205128
135,VAE_GMM,0.9931635031635032,0.8416419515190366,0.6628205128205128
