Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9764626293182135,0.9782424242424242
140,Random,0.9779216519672232,0.9746868686868686
196,Random,0.971640641975687,0.9646060606060606
274,Random,0.9728002921982383,0.9664545454545455
135,Random,0.9767908194942855,0.9798888888888889
100,EWC_Replay,0.9737124071790311,0.9718787878787879
140,EWC_Replay,0.9781994143502488,0.9752626262626263
196,EWC_Replay,0.9747247875803716,0.9654343434343434
274,EWC_Replay,0.9737084122700298,0.9640606060606061
135,EWC_Replay,0.9751652753482022,0.9726464646464646
100,iCaRL,0.45329151554568753,0.7315555555555555
140,iCaRL,0.39747562557639576,0.5709898989898989
196,iCaRL,0.41992337401002355,0.47748484848484846
274,iCaRL,0.43999572710933427,0.3813838383838384
135,iCaRL,0.40662355315821297,0.567969696969697
100,LUCIR,0.6580446304798038,0.5759393939393939
140,LUCIR,0.6833057683577581,0.6285454545454545
196,LUCIR,0.6949482159334534,0.6696666666666666
274,LUCIR,0.7050085475085476,0.625989898989899
135,LUCIR,0.7087009452311122,0.7001616161616161
100,VAE_BBox,0.9836567828936251,0.9808888888888888
140,VAE_BBox,0.9836567828936251,0.9808888888888888
196,VAE_BBox,0.9836567828936251,0.9808888888888888
274,VAE_BBox,0.9836567828936251,0.9808888888888888
135,VAE_BBox,0.9836567828936251,0.9808888888888888
100,VAE_Filter,0.9838329977277346,0.9766666666666667
140,VAE_Filter,0.9838329977277346,0.9766666666666667
196,VAE_Filter,0.9838329977277346,0.9766666666666667
274,VAE_Filter,0.9838329977277346,0.9766666666666667
135,VAE_Filter,0.9838329977277346,0.9766666666666667
100,VAE_GMM,0.9802316025576617,0.9847272727272728
140,VAE_GMM,0.9802316025576617,0.9847272727272728
196,VAE_GMM,0.9802316025576617,0.9847272727272728
274,VAE_GMM,0.9802316025576617,0.9847272727272728
135,VAE_GMM,0.9802316025576617,0.9847272727272728
