Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
100,Random,0.9782052957964383,0.6303814133695552,0.415324920259073,0.3544444444444444
140,Random,0.9775143153422999,0.6215686789860515,0.40997633638107733,0.3575213675213675
196,Random,0.9772641286986602,0.6357286105804418,0.41472786310363124,0.35188034188034184
274,Random,0.982309207153238,0.6400598580693797,0.42858839027846923,0.36427350427350424
175,Random,0.979746398333048,0.6438006300771941,0.425368313766031,0.36256410256410254
100,EWC_Replay,0.9822383313994353,0.6204268322285292,0.41830245048418885,0.3546153846153846
140,EWC_Replay,0.9788408703954274,0.6310477730903428,0.4150524603026797,0.352051282051282
196,EWC_Replay,0.9794264945304739,0.6298316747492371,0.4208949924006991,0.35700854700854695
274,EWC_Replay,0.9797584555029998,0.654303788260211,0.4442419343736288,0.3643589743589743
175,EWC_Replay,0.9807042517485393,0.6471032448511564,0.42056769458876564,0.3634188034188034
100,iCaRL,0.984184478445069,0.475067360682233,0.2937293732508833,0.26470085470085464
140,iCaRL,0.9852581753769173,0.44831406362101783,0.2706815975297098,0.24350427350427345
196,iCaRL,0.9835634965609292,0.4691537325633651,0.2819170761927566,0.2411965811965811
274,iCaRL,0.986307338146876,0.46497006515237715,0.2911666563202998,0.2212820512820512
175,iCaRL,0.9838927297001752,0.4668225974442897,0.2628317562514225,0.23683760683760677
100,LUCIR,0.8335177231146422,0.6265090725975415,0.36341735216625465,0.3318803418803418
140,LUCIR,0.8133031246908012,0.6132620996848172,0.39375335992983046,0.3409401709401709
196,LUCIR,0.8382095310972076,0.6474464978978677,0.37520583357721193,0.34880341880341875
274,LUCIR,0.8500114312001347,0.6359278859709522,0.40894389144169646,0.3446153846153846
175,LUCIR,0.8284677810030827,0.6261409061435932,0.3828350311932401,0.333076923076923
100,VAE_BBox,0.9787026870993495,0.800648692923928,0.5839233866319028,0.4258119658119658
140,VAE_BBox,0.9787026870993495,0.800648692923928,0.5839233866319028,0.4258119658119658
196,VAE_BBox,0.9787026870993495,0.800648692923928,0.5839233866319028,0.4258119658119658
274,VAE_BBox,0.9787026870993495,0.800648692923928,0.5839233866319028,0.4258119658119658
175,VAE_BBox,0.9787026870993495,0.800648692923928,0.5839233866319028,0.4258119658119658
100,VAE_Filter,0.9769302241908147,0.8264778493893512,0.627334235367598,0.4518803418803419
140,VAE_Filter,0.9769302241908147,0.8264778493893512,0.627334235367598,0.4518803418803419
196,VAE_Filter,0.9769302241908147,0.8264778493893512,0.627334235367598,0.4518803418803419
274,VAE_Filter,0.9769302241908147,0.8264778493893512,0.627334235367598,0.4518803418803419
175,VAE_Filter,0.9769302241908147,0.8264778493893512,0.627334235367598,0.4518803418803419
100,VAE_GMM,0.9770057984814081,0.8651843150634698,0.6704547967234534,0.49820512820512813
140,VAE_GMM,0.9770057984814081,0.8651843150634698,0.6704547967234534,0.49820512820512813
196,VAE_GMM,0.9770057984814081,0.8651843150634698,0.6704547967234534,0.49820512820512813
274,VAE_GMM,0.9770057984814081,0.8651843150634698,0.6704547967234534,0.49820512820512813
175,VAE_GMM,0.9770057984814081,0.8651843150634698,0.6704547967234534,0.49820512820512813
