Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.9814545454545455,0.9760101010101009,0.9787070707070707
140,Random,0.9793535353535353,0.9767272727272727,0.9782525252525253
196,Random,0.9758080808080808,0.9454242424242424,0.9723838383838384
274,Random,0.9795151515151514,0.9715353535353535,0.9695454545454545
175,Random,0.9863030303030303,0.9793030303030303,0.9225757575757575
100,EWC_Replay,0.9850606060606061,0.9794646464646465,0.9883535353535354
140,EWC_Replay,0.9879090909090908,0.9828686868686869,0.9735454545454546
196,EWC_Replay,0.9854141414141414,0.9456666666666667,0.9712626262626263
274,EWC_Replay,0.9908383838383837,0.9745959595959596,0.9670909090909091
175,EWC_Replay,0.9831818181818182,0.9694141414141414,0.9173939393939394
100,iCaRL,0.4799393939393939,0.4423434343434343,0.6380404040404041
140,iCaRL,0.44457575757575757,0.3628181818181818,0.49238383838383837
196,iCaRL,0.4348787878787878,0.32601010101010097,0.43417171717171715
274,iCaRL,0.46918181818181814,0.4007575757575757,0.272
175,iCaRL,0.4313131313131313,0.3375252525252525,0.3826868686868687
100,LUCIR,0.7665858585858586,0.5343030303030303,0.6259393939393939
140,LUCIR,0.8414040404040404,0.7112121212121212,0.7278989898989898
196,LUCIR,0.8756060606060606,0.5475959595959596,0.6614343434343435
274,LUCIR,0.8306666666666666,0.6957373737373737,0.6477979797979798
175,LUCIR,0.8563737373737373,0.6472323232323233,0.5138484848484848
100,VAE_BBox,0.9922222222222222,0.9985555555555555,0.9715555555555556
140,VAE_BBox,0.9922222222222222,0.9985555555555555,0.9715555555555556
196,VAE_BBox,0.9922222222222222,0.9985555555555555,0.9715555555555556
274,VAE_BBox,0.9922222222222222,0.9985555555555555,0.9715555555555556
175,VAE_BBox,0.9922222222222222,0.9985555555555555,0.9715555555555556
100,VAE_Filter,0.9936767676767677,0.9995555555555556,0.9861212121212121
140,VAE_Filter,0.9936767676767677,0.9995555555555556,0.9861212121212121
196,VAE_Filter,0.9936767676767677,0.9995555555555556,0.9861212121212121
274,VAE_Filter,0.9936767676767677,0.9995555555555556,0.9861212121212121
175,VAE_Filter,0.9936767676767677,0.9995555555555556,0.9861212121212121
100,VAE_GMM,0.9931111111111111,0.9993939393939394,0.9747878787878788
140,VAE_GMM,0.9931111111111111,0.9993939393939394,0.9747878787878788
196,VAE_GMM,0.9931111111111111,0.9993939393939394,0.9747878787878788
274,VAE_GMM,0.9931111111111111,0.9993939393939394,0.9747878787878788
175,VAE_GMM,0.9931111111111111,0.9993939393939394,0.9747878787878788
