Exemplar_Size,Task 1,Task 2,Method
100,0.9870314083080041,0.5187571921749138,EWC_Replay
100,0.996875,0.533716915995397,EWC_Replay
100,0.9969620253164557,0.6222094361334867,EWC_Replay
100,0.9983701979045401,0.6095512082853857,EWC_Replay
100,0.99837019790454,0.5994246260069045,EWC_Replay
100,0.9975129533678755,0.44165707710011504,EWC_Replay
100,0.9847437425506556,0.5185270425776756,EWC_Replay
100,0.9826603325415677,0.6161104718066743,EWC_Replay
100,0.9818565400843882,0.4630609896432681,EWC_Replay
100,0.9878419452887538,0.5429228998849253,EWC_Replay
100,0.9839662447257383,0.4810126582278481,EWC_Replay
100,0.9981347150259067,0.44522439585730716,EWC_Replay
100,0.9849350649350651,0.6237054085155351,EWC_Replay
100,0.9977215189873417,0.6430379746835444,EWC_Replay
100,0.9829787234042552,0.5031070195627158,EWC_Replay
100,0.9979338842975206,0.47502876869965477,EWC_Replay
100,0.9974418604651163,0.6088607594936709,EWC_Replay
100,0.998175598631699,0.6008055235903338,EWC_Replay
100,0.9881548974943051,0.5731875719217492,EWC_Replay
100,0.999493670886076,0.6441887226697353,EWC_Replay
100,0.9815584415584416,0.6062140391254316,EWC_Replay
100,0.9979338842975206,0.5161104718066742,EWC_Replay
100,0.9977753058954393,0.561795166858458,EWC_Replay
100,0.9970984455958547,0.4369390103567318,EWC_Replay
100,0.9920273348519361,0.5489067894131185,EWC_Replay
100,0.9663182346109174,0.6049482163406215,EWC_Replay
100,0.9986316989737742,0.6098964326812428,EWC_Replay
100,0.9835866261398177,0.5093210586881473,EWC_Replay
100,0.9990697674418605,0.600115074798619,EWC_Replay
100,0.9964285714285716,0.5685845799769851,EWC_Replay
393,0.9837892603850051,0.5344073647871117,EWC_Replay
393,0.9957589285714287,0.5944764096662831,EWC_Replay
393,0.9987341772151899,0.6637514384349827,EWC_Replay
393,0.9983701979045401,0.620368239355581,EWC_Replay
393,0.99813736903376,0.5800920598388953,EWC_Replay
393,0.9981347150259067,0.4881472957422325,EWC_Replay
393,0.9833134684147795,0.5273878020713463,EWC_Replay
393,0.9800475059382423,0.5611047180667434,EWC_Replay
393,0.9850210970464136,0.4834292289988492,EWC_Replay
393,0.9835866261398177,0.5215189873417722,EWC_Replay
393,0.9890295358649789,0.47917146144994244,EWC_Replay
393,0.9983419689119171,0.43705408515535094,EWC_Replay
393,0.9807792207792208,0.5962025316455697,EWC_Replay
393,0.9992405063291139,0.6085155350978135,EWC_Replay
393,0.9835866261398177,0.5401611047180668,EWC_Replay
393,0.9979338842975206,0.5542002301495972,EWC_Replay
393,0.9983720930232559,0.5774453394706559,EWC_Replay
393,0.9993158494868872,0.6441887226697353,EWC_Replay
393,0.9902050113895215,0.5730724971231301,EWC_Replay
393,0.9989873417721519,0.6527042577675489,EWC_Replay
393,0.9787012987012987,0.6201380897583428,EWC_Replay
393,0.9979338842975206,0.5612197928653625,EWC_Replay
393,0.9973303670745273,0.5537399309551208,EWC_Replay
393,0.9983419689119171,0.45489067894131185,EWC_Replay
393,0.9899772209567198,0.5495972382048331,EWC_Replay
393,0.9702671312427409,0.6568469505178366,EWC_Replay
393,0.9993158494868872,0.6165707710011507,EWC_Replay
393,0.9868287740628168,0.5822784810126582,EWC_Replay
393,0.9981395348837209,0.629228998849252,EWC_Replay
393,0.9959821428571429,0.5560414269275029,EWC_Replay
1547,0.9870314083080041,0.603337169159954,EWC_Replay
1547,0.9982142857142857,0.5979286536248561,EWC_Replay
1547,0.9944303797468355,0.6658227848101266,EWC_Replay
1547,0.9981373690337602,0.6228998849252014,EWC_Replay
1547,0.9983701979045401,0.5726121979286536,EWC_Replay
1547,0.9973056994818652,0.48619102416570764,EWC_Replay
1547,0.9811680572109654,0.5316455696202531,EWC_Replay
1547,0.9700712589073633,0.632681242807825,EWC_Replay
1547,0.980590717299578,0.4631760644418872,EWC_Replay
1547,0.9890577507598783,0.5105868814729574,EWC_Replay
1547,0.9854430379746836,0.4835443037974684,EWC_Replay
1547,0.9977202072538859,0.4562715765247411,EWC_Replay
1547,0.9836363636363636,0.6260069044879171,EWC_Replay
1547,0.9987341772151899,0.6744533947065593,EWC_Replay
1547,0.9825734549138805,0.4903337169159953,EWC_Replay
1547,0.9975206611570249,0.5899884925201381,EWC_Replay
1547,0.9986046511627908,0.6307249712313003,EWC_Replay
1547,0.9974914481185861,0.6169159953970079,EWC_Replay
1547,0.9915717539863325,0.542692750287687,EWC_Replay
1547,0.9984810126582279,0.6586881472957423,EWC_Replay
1547,0.9823376623376623,0.6881472957422325,EWC_Replay
1547,0.9975206611570246,0.5365937859608746,EWC_Replay
1547,0.9991101223581758,0.5912543153049482,EWC_Replay
1547,0.9973056994818652,0.4834292289988492,EWC_Replay
1547,0.9892938496583144,0.6142692750287686,EWC_Replay
1547,0.9686411149825783,0.6180667433831991,EWC_Replay
1547,0.9990877993158496,0.6208285385500576,EWC_Replay
1547,0.9868287740628165,0.5699654775604143,EWC_Replay
1547,0.9979069767441862,0.632681242807825,EWC_Replay
1547,0.9979910714285716,0.549482163406214,EWC_Replay
6085,0.9803444782168185,0.53590333716916,EWC_Replay
6085,0.9955357142857142,0.5667433831990794,EWC_Replay
6085,0.9979746835443037,0.6486766398158802,EWC_Replay
6085,0.9976717112922003,0.5727272727272728,EWC_Replay
6085,0.9976717112922003,0.6042577675489068,EWC_Replay
6085,0.9979274611398964,0.4743383199079402,EWC_Replay
6085,0.9842669845053637,0.5705408515535099,EWC_Replay
