Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
100,0.410958904109589,0.2269938650306748,0.0489795918367346,0.1352201257861635,EWC_Replay
100,0.4137931034482758,0.0303030303030303,0.0079365079365079,0.1198738170347003,EWC_Replay
100,0.4125,0.2387096774193549,0.2253521126760563,0.1188118811881188,EWC_Replay
100,0.5,0.2352941176470588,0.1510204081632653,0.0,EWC_Replay
100,0.4318181818181818,0.2134831460674157,0.150197628458498,0.0421686746987951,EWC_Replay
100,0.3777777777777777,0.1533742331288343,0.0745614035087719,0.2475247524752475,EWC_Replay
100,0.3,0.0714285714285714,0.2064220183486238,0.2027491408934708,EWC_Replay
100,0.3947368421052631,0.1081081081081081,0.152892561983471,0.0317460317460317,EWC_Replay
100,0.5512820512820513,0.3353293413173652,0.15,0.1278688524590163,EWC_Replay
100,0.5,0.1417910447761194,0.175438596491228,0.1841269841269841,EWC_Replay
100,0.3424657534246575,0.0794701986754966,0.0658436213991769,0.0627062706270627,EWC_Replay
100,0.5409836065573771,0.0,0.1792452830188679,0.1348684210526315,EWC_Replay
100,0.631578947368421,0.2720588235294117,0.0707964601769911,0.0128617363344051,EWC_Replay
100,0.4318181818181818,0.2235294117647059,0.1645021645021645,0.1339563862928348,EWC_Replay
100,0.4313725490196078,0.2824858757062147,0.104,0.019047619047619,EWC_Replay
100,0.56,0.2574850299401197,0.079295154185022,0.0536277602523659,EWC_Replay
100,0.0266666666666666,0.3259259259259259,0.3649289099526067,0.0132013201320132,EWC_Replay
100,0.0689655172413793,0.2602739726027397,0.1402714932126696,0.0257234726688102,EWC_Replay
100,0.9466666666666668,0.4666666666666667,0.1013215859030837,0.0524590163934426,EWC_Replay
100,0.3538461538461538,0.0700636942675159,0.1459227467811159,0.015625,EWC_Replay
100,0.0923076923076923,0.4822695035460992,0.0328638497652582,0.0032786885245901,EWC_Replay
100,0.0,0.0133333333333333,0.25,0.1518151815181518,EWC_Replay
100,0.1688311688311688,0.272189349112426,0.0,0.0,EWC_Replay
100,0.4868421052631579,0.0122699386503067,0.2723214285714285,0.1386138613861386,EWC_Replay
100,0.0,0.0397350993377483,0.2358078602620087,0.1818181818181818,EWC_Replay
100,0.475,0.2023809523809523,0.025,0.0095238095238095,EWC_Replay
100,0.0394736842105263,0.0331125827814569,0.25,0.1492063492063492,EWC_Replay
100,0.0,0.0,0.1428571428571428,0.0491803278688524,EWC_Replay
100,0.0,0.2027027027027027,0.1702127659574468,0.0031948881789137,EWC_Replay
100,0.4743589743589743,0.3216783216783216,0.1534883720930232,0.0032786885245901,EWC_Replay
240,0.4931506849315068,0.2024539877300613,0.1020408163265306,0.1132075471698113,EWC_Replay
240,0.425287356321839,0.0909090909090909,0.0317460317460317,0.085173501577287,EWC_Replay
240,0.375,0.2645161290322581,0.2394366197183098,0.2211221122112211,EWC_Replay
240,0.5921052631578947,0.3594771241830065,0.1551020408163265,0.1180327868852459,EWC_Replay
240,0.4318181818181818,0.2134831460674157,0.1778656126482213,0.1415662650602409,EWC_Replay
240,0.7111111111111111,0.3496932515337423,0.1052631578947368,0.1419141914191419,EWC_Replay
240,0.3125,0.2,0.1880733944954128,0.2371134020618556,EWC_Replay
240,0.7236842105263158,0.4864864864864865,0.0041322314049586,0.0158730158730158,EWC_Replay
240,0.4615384615384615,0.0059880239520958,0.1958333333333333,0.0163934426229508,EWC_Replay
240,0.5,0.2164179104477611,0.1973684210526315,0.1428571428571428,EWC_Replay
240,0.0410958904109589,0.2582781456953642,0.102880658436214,0.198019801980198,EWC_Replay
240,0.7540983606557378,0.2058823529411764,0.3726415094339622,0.2467105263157894,EWC_Replay
240,0.8552631578947367,0.5220588235294118,0.1371681415929203,0.1286173633440514,EWC_Replay
240,0.4318181818181818,0.3294117647058823,0.0086580086580086,0.2274143302180685,EWC_Replay
240,0.8627450980392157,0.3785310734463277,0.348,0.0095238095238095,EWC_Replay
240,0.0,0.6047904191616766,0.2731277533039647,0.1041009463722397,EWC_Replay
