Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.14990515711964972,0.12995997848023627,0.14039588991180743
235,Random,0.18497846335015172,0.1669119584015738,0.1677198359095638
554,Random,0.256913100966857,0.17827987563097603,0.1735187746730179
1303,Random,0.2526067989962556,0.19470347874261779,0.19324748337049186
175,Random,0.17403031186071605,0.15134116050058555,0.16780098653087977
100,EWC_Replay,0.16770173675773659,0.124620109550039,0.1353503536348119
235,EWC_Replay,0.21546235001287856,0.1460047249577105,0.16446355541282123
554,EWC_Replay,0.26908525795460037,0.17954936095775942,0.18569302745902466
1303,EWC_Replay,0.25218673088204846,0.1728964903897107,0.18394111301896013
175,EWC_Replay,0.185495647582912,0.14893446018359507,0.16604230929835342
100,iCaRL,0.29281563208888517,0.14560117852200982,0.12281097832082244
235,iCaRL,0.31930404975435706,0.15225339603092564,0.14179420740813325
554,iCaRL,0.2715273204110296,0.13433215000556717,0.12112888553412833
1303,iCaRL,0.28232474323687307,0.16015267641675754,0.10908721473607456
175,iCaRL,0.3084283422670222,0.1777226983012639,0.12325763475467877
100,LUCIR,0.34208432143101875,0.1753009637992375,0.14415875986408241
235,LUCIR,0.36965368432848605,0.21065154493297789,0.15880235463583262
554,LUCIR,0.4160750534922431,0.24005169140059987,0.20957516314251115
1303,LUCIR,0.3683529581900208,0.2123335759029776,0.17211852148448498
175,LUCIR,0.34451718605692255,0.1996906108662893,0.17044095193600553
100,VAE_BBox,0.5678121083624296,0.340707732325296,0.2596317560529312
235,VAE_BBox,0.5678121083624296,0.340707732325296,0.2596317560529312
554,VAE_BBox,0.5678121083624296,0.340707732325296,0.2596317560529312
1303,VAE_BBox,0.5678121083624296,0.340707732325296,0.2596317560529312
175,VAE_BBox,0.5678121083624296,0.340707732325296,0.2596317560529312
100,VAE_Filter,0.568575709714045,0.34755335473226107,0.25735090225239704
235,VAE_Filter,0.568575709714045,0.34755335473226107,0.25735090225239704
554,VAE_Filter,0.568575709714045,0.34755335473226107,0.25735090225239704
1303,VAE_Filter,0.568575709714045,0.34755335473226107,0.25735090225239704
175,VAE_Filter,0.568575709714045,0.34755335473226107,0.25735090225239704
100,VAE_GMM,0.7090299479253086,0.524064941456417,0.41944787082727847
235,VAE_GMM,0.7090299479253086,0.524064941456417,0.41944787082727847
554,VAE_GMM,0.7090299479253086,0.524064941456417,0.41944787082727847
1303,VAE_GMM,0.7090299479253086,0.524064941456417,0.41944787082727847
175,VAE_GMM,0.7090299479253086,0.524064941456417,0.41944787082727847
