Exemplar_Size,Method,Task 2,Task 3,Task 4
100,Random,0.9060690265860014,0.9379050943646309,0.9658168947002551
235,Random,0.8995684343670497,0.9135548546197158,0.9423336740437517
554,Random,0.8695614173542711,0.898253794570029,0.9136032860231094
1303,Random,0.8497306853581238,0.867171254817791,0.859651262334801
175,Random,0.9013666041899014,0.919983799937016,0.9545147776437892
100,EWC_Replay,0.9079674458000027,0.9320397252159939,0.9735143738779973
235,EWC_Replay,0.8883561501662847,0.9217149250681997,0.9472661105858001
554,EWC_Replay,0.8594789990625833,0.896156980551241,0.9111061713287378
1303,EWC_Replay,0.8461058465499444,0.8782523423835948,0.8693204367859237
175,EWC_Replay,0.9014978278353186,0.9220690250852985,0.9515709876560653
100,iCaRL,0.36311061737940786,0.45517225998500815,0.8571099651073978
235,iCaRL,0.2260970572217471,0.34196455648778545,0.5876342666269044
554,iCaRL,0.13790742811482531,0.2716650744929261,0.31688861985472155
1303,iCaRL,0.19395037680228827,0.3241573299437842,0.29676684088269456
175,iCaRL,0.2672738401239402,0.27784049382019016,0.700739679587915
100,LUCIR,0.5058899555249282,0.8555460352825514,0.8329251450706597
235,LUCIR,0.5546039888834391,0.8313713684577633,0.786619542118593
554,LUCIR,0.4558943324955733,0.7159977108141038,0.6660313055820932
1303,LUCIR,0.4568709517713302,0.7346928186775422,0.6408527259643423
175,LUCIR,0.4458865158902829,0.7395985173667153,0.7965073519038701
100,VAE_BBox,0.9243044754485467,0.9469062944757816,0.9926486214787954
235,VAE_BBox,0.9243044754485467,0.9469062944757816,0.9926486214787954
554,VAE_BBox,0.9243044754485467,0.9469062944757816,0.9926486214787954
1303,VAE_BBox,0.9243044754485467,0.9469062944757816,0.9926486214787954
175,VAE_BBox,0.9243044754485467,0.9469062944757816,0.9926486214787954
100,VAE_Filter,0.9206121780392598,0.9453978182107998,0.9909136292803886
235,VAE_Filter,0.9206121780392598,0.9453978182107998,0.9909136292803886
554,VAE_Filter,0.9206121780392598,0.9453978182107998,0.9909136292803886
1303,VAE_Filter,0.9206121780392598,0.9453978182107998,0.9909136292803886
175,VAE_Filter,0.9206121780392598,0.9453978182107998,0.9909136292803886
100,VAE_GMM,0.9224144089039,0.9487591476559873,0.9965599657099434
235,VAE_GMM,0.9224144089039,0.9487591476559873,0.9965599657099434
554,VAE_GMM,0.9224144089039,0.9487591476559873,0.9965599657099434
1303,VAE_GMM,0.9224144089039,0.9487591476559873,0.9965599657099434
175,VAE_GMM,0.9224144089039,0.9487591476559873,0.9965599657099434
