Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9966010516560769,0.999272301008052
394,Random,0.9935041418871656,0.9967920625949048
1550,Random,0.9903719615144178,0.9939053159525866
6100,Random,0.9886356580489006,0.9911508677578592
135,Random,0.9961416519147667,0.9990099535371909
100,EWC_Replay,0.9965168654570902,0.999363020677064
394,EWC_Replay,0.993560931434017,0.9970081452979522
1550,EWC_Replay,0.9916231668946892,0.9928525675411911
6100,EWC_Replay,0.9884725459980425,0.9904516726590658
135,EWC_Replay,0.995851351383188,0.9990866329108404
100,iCaRL,0.9410568861744714,0.9946602483059931
394,iCaRL,0.951790017134563,0.9969753546651994
1550,iCaRL,0.9392825205334352,0.9947756716699981
6100,iCaRL,0.9698862935558462,0.9909676238123445
135,iCaRL,0.9588040760752182,0.9973652961851273
100,LUCIR,0.9967154213605122,0.9996147170374579
394,LUCIR,0.997337693685955,0.998952184708641
1550,LUCIR,0.9953841290035701,0.9982187602139873
6100,LUCIR,0.9957678950138896,0.9971361441468732
135,LUCIR,0.9976293612810163,0.999791059868668
100,VAE_BBox,0.9975069399484214,0.99997557997558
394,VAE_BBox,0.9975069399484214,0.99997557997558
1550,VAE_BBox,0.9975069399484214,0.99997557997558
6100,VAE_BBox,0.9975069399484214,0.99997557997558
135,VAE_BBox,0.9975069399484214,0.99997557997558
100,VAE_Filter,0.9976387583155581,1.0
394,VAE_Filter,0.9976387583155581,1.0
1550,VAE_Filter,0.9976387583155581,1.0
6100,VAE_Filter,0.9976387583155581,1.0
135,VAE_Filter,0.9976387583155581,1.0
100,VAE_GMM,0.9973871842320051,1.0
394,VAE_GMM,0.9973871842320051,1.0
1550,VAE_GMM,0.9973871842320051,1.0
6100,VAE_GMM,0.9973871842320051,1.0
135,VAE_GMM,0.9973871842320051,1.0
