Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9942927536841123,0.4694939937021538,0.26367565500095613
394,Random,0.9941199012316545,0.5126847349160883,0.2993956779498948
1550,Random,0.9944892978708073,0.5237221605208737,0.3212736660929431
6100,Random,0.9946817157788433,0.5322284700656819,0.33227385733409825
135,Random,0.9942729796665789,0.46903652451452094,0.2723580034423407
100,EWC_Replay,0.9943134242624588,0.4747024784512419,0.27137502390514434
394,EWC_Replay,0.994091162230951,0.5197362832523852,0.3072709887167718
1550,EWC_Replay,0.9944395874077887,0.5284509888703484,0.32687703193727286
6100,EWC_Replay,0.9942628335954076,0.5341199774062357,0.335639701663798
135,EWC_Replay,0.9942979828995404,0.478556878924844,0.27809523809523806
100,iCaRL,0.997852416934091,0.4753739060564907,0.296029833620195
394,iCaRL,0.9978258452149563,0.5072581317088986,0.29829030407343654
1550,iCaRL,0.9975378570430818,0.5195445377267837,0.3068311340600497
6100,iCaRL,0.9977917012151156,0.5321495957810851,0.3058022566456301
135,iCaRL,0.9977862550520687,0.48053238361790385,0.28854082998661307
100,LUCIR,0.9977665668452738,0.5141885545558763,0.29775865366226806
394,LUCIR,0.9979566241105836,0.5150211100109611,0.3168789443488238
1550,LUCIR,0.998035391344009,0.5469700294012928,0.33456492637215524
6100,LUCIR,0.9980855703671788,0.5468697533705194,0.34024096385542163
135,LUCIR,0.9976044646100115,0.5207954194713598,0.29235800344234075
100,VAE_BBox,0.9941773621119089,0.7869853632464958,0.487596098680436
394,VAE_BBox,0.9941773621119089,0.7869853632464958,0.487596098680436
1550,VAE_BBox,0.9941773621119089,0.7869853632464958,0.487596098680436
6100,VAE_BBox,0.9941773621119089,0.7869853632464958,0.487596098680436
135,VAE_BBox,0.9941773621119089,0.7869853632464958,0.487596098680436
100,VAE_Filter,0.9942217640464038,0.782235679825634,0.4894014151845477
394,VAE_Filter,0.9942217640464038,0.782235679825634,0.4894014151845477
1550,VAE_Filter,0.9942217640464038,0.782235679825634,0.4894014151845477
6100,VAE_Filter,0.9942217640464038,0.782235679825634,0.4894014151845477
135,VAE_Filter,0.9942217640464038,0.782235679825634,0.4894014151845477
100,VAE_GMM,0.9943347633067828,0.8871036707094507,0.6406004972270033
394,VAE_GMM,0.9943347633067828,0.8871036707094507,0.6406004972270033
1550,VAE_GMM,0.9943347633067828,0.8871036707094507,0.6406004972270033
6100,VAE_GMM,0.9943347633067828,0.8871036707094507,0.6406004972270033
135,VAE_GMM,0.9943347633067828,0.8871036707094507,0.6406004972270033
