Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9044176467059892,0.5294478484459333,0.3542832909245123
240,Random,0.9006020627086024,0.541858251507518,0.36234096692111956
575,Random,0.9052599525694113,0.5428302695396454,0.37743850720949956
1378,Random,0.8945759144814229,0.5335480373552792,0.376590330788804
135,Random,0.8974482259004268,0.5259784721040192,0.3455470737913486
100,EWC_Replay,0.8983261091736149,0.5206455903071456,0.3463104325699745
240,EWC_Replay,0.9003404646897677,0.5585744504816519,0.37124681933842235
575,EWC_Replay,0.9081270280036386,0.5083959047447146,0.38905852417302794
1378,EWC_Replay,0.9027897604743309,0.5427265970204117,0.3542832909245123
135,EWC_Replay,0.8974955710829902,0.5245166649163614,0.37659033078880405
100,iCaRL,0.9058261430540566,0.36969606532666577,0.21653944020356228
240,iCaRL,0.9110419567869324,0.29041552891756184,0.1792196776929601
575,iCaRL,0.905425184181013,0.24240529218007273,0.15309584393553857
1378,iCaRL,0.9090501798693097,0.24441558077695708,0.15665818490245967
135,iCaRL,0.903451890681877,0.33057025258310097,0.16064461407972855
100,LUCIR,0.9152084351193843,0.42430871339993825,0.3355385920271416
240,LUCIR,0.9123700586766138,0.43186982632128235,0.3455470737913486
575,LUCIR,0.9139930622160467,0.427950337622275,0.33910093299406274
1378,LUCIR,0.9091833209550539,0.4336766439171068,0.31611535199321456
135,LUCIR,0.9123966027858074,0.4412963983324605,0.3374045801526717
100,VAE_BBox,0.8973029430741146,0.7921352494072045,0.5979983036471587
240,VAE_BBox,0.8973029430741146,0.7921352494072045,0.5979983036471587
575,VAE_BBox,0.8973029430741146,0.7921352494072045,0.5979983036471587
1378,VAE_BBox,0.8973029430741146,0.7921352494072045,0.5979983036471587
135,VAE_BBox,0.8973029430741146,0.7921352494072045,0.5979983036471587
100,VAE_Filter,0.9012425696200588,0.7975592621314465,0.5968447837150127
240,VAE_Filter,0.9012425696200588,0.7975592621314465,0.5968447837150127
575,VAE_Filter,0.9012425696200588,0.7975592621314465,0.5968447837150127
1378,VAE_Filter,0.9012425696200588,0.7975592621314465,0.5968447837150127
135,VAE_Filter,0.9012425696200588,0.7975592621314465,0.5968447837150127
100,VAE_GMM,0.9007937254934162,0.8315088255241475,0.6626632739609839
240,VAE_GMM,0.9007937254934162,0.8315088255241475,0.6626632739609839
575,VAE_GMM,0.9007937254934162,0.8315088255241475,0.6626632739609839
1378,VAE_GMM,0.9007937254934162,0.8315088255241475,0.6626632739609839
135,VAE_GMM,0.9007937254934162,0.8315088255241475,0.6626632739609839
