Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4,Task 5
100,Random,0.9766174433009113,0.5765173757305322,0.3991292912556,0.31406072183294154,0.28972431077694233
303,Random,0.9762776197218647,0.6115841863810009,0.3982775623075808,0.32881137909296226,0.2902255639097744
921,Random,0.9775313736701267,0.6635255115504516,0.42770133261377924,0.34955334344628486,0.3360484544695071
2795,Random,0.9770318108547199,0.6377018408976943,0.4434019961722804,0.39376149762404977,0.32990810359231404
215,Random,0.9757548415980708,0.6226977680843728,0.39064460032277193,0.3173391447330689,0.2977443609022556
100,EWC_Replay,0.9770119408377571,0.5718203927819082,0.36481321999762734,0.31227178748126005,0.29607351712614866
303,EWC_Replay,0.9777405301234056,0.5830724696420599,0.38771216879524756,0.3440798320838459,0.2931913116123642
921,EWC_Replay,0.9750431496943193,0.6708021485669284,0.45093213943379395,0.3827500317634022,0.315079365079365
2795,EWC_Replay,0.9753123382129684,0.6244412428321837,0.44476911857439344,0.37508138600041296,0.3390142021720968
215,EWC_Replay,0.9772286784930883,0.5835918983287944,0.38590002104752696,0.3381720807581446,0.2971177944862155
100,iCaRL,0.9802081253424206,0.609893619050391,0.3793956541992271,0.29474831448254163,0.2591478696741854
303,iCaRL,0.9788325470219756,0.6445422378872819,0.3867482054479511,0.29785808369608674,0.2741019214703425
921,iCaRL,0.9787231019735521,0.630784638776667,0.3529196578811,0.31096068748482486,0.2695071010860484
2795,iCaRL,0.9790452339134542,0.6404543606656661,0.36785716787199635,0.2921967573133053,0.250501253132832
215,iCaRL,0.9786046230132176,0.6176794895729137,0.37143623056457103,0.29403572617574514,0.2575605680868838
100,LUCIR,0.9793880632254284,0.6483513426769053,0.4307104049289369,0.3714996676394202,0.3121553884711779
303,LUCIR,0.9810953266501073,0.6387293372451677,0.44014693992852705,0.3972959724567377,0.33600668337510436
921,LUCIR,0.9800906270365682,0.6977140190851305,0.4678366324575634,0.37679068088244555,0.33320802005012523
2795,LUCIR,0.9803702827365205,0.6893253046416942,0.4858254221516202,0.3724000553627277,0.3710108604845447
215,LUCIR,0.9776806646649885,0.5933780458595164,0.41268255557460215,0.36273024732278913,0.3237259816207184
100,VAE_BBox,0.9779512032130703,0.7583936378664042,0.5325430887996195,0.42094890779991484,0.3370843776106934
303,VAE_BBox,0.9779512032130703,0.7583936378664042,0.5325430887996195,0.42094890779991484,0.3370843776106934
921,VAE_BBox,0.9779512032130703,0.7583936378664042,0.5325430887996195,0.42094890779991484,0.3370843776106934
2795,VAE_BBox,0.9779512032130703,0.7583936378664042,0.5325430887996195,0.42094890779991484,0.3370843776106934
215,VAE_BBox,0.9779512032130703,0.7583936378664042,0.5325430887996195,0.42094890779991484,0.3370843776106934
100,VAE_Filter,0.9784135190161056,0.7512190077720167,0.5188558678901459,0.3996972594219207,0.3388471177944862
303,VAE_Filter,0.9784135190161056,0.7512190077720167,0.5188558678901459,0.3996972594219207,0.3388471177944862
921,VAE_Filter,0.9784135190161056,0.7512190077720167,0.5188558678901459,0.3996972594219207,0.3388471177944862
2795,VAE_Filter,0.9784135190161056,0.7512190077720167,0.5188558678901459,0.3996972594219207,0.3388471177944862
215,VAE_Filter,0.9784135190161056,0.7512190077720167,0.5188558678901459,0.3996972594219207,0.3388471177944862
100,VAE_GMM,0.9774472690657718,0.9076521907876727,0.7212721426542814,0.5650782487858342,0.45951545530492893
303,VAE_GMM,0.9774472690657718,0.9076521907876727,0.7212721426542814,0.5650782487858342,0.45951545530492893
921,VAE_GMM,0.9774472690657718,0.9076521907876727,0.7212721426542814,0.5650782487858342,0.45951545530492893
2795,VAE_GMM,0.9774472690657718,0.9076521907876727,0.7212721426542814,0.5650782487858342,0.45951545530492893
215,VAE_GMM,0.9774472690657718,0.9076521907876727,0.7212721426542814,0.5650782487858342,0.45951545530492893
