Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9876433213473362,0.635745862153849,0.43782722513089006
299,Random,0.988652767514384,0.6622128307449537,0.4970767888307155
894,Random,0.9888802221036076,0.687948848129172,0.5099040139616056
2674,Random,0.9886970261880149,0.6920063781010373,0.5131762652705061
135,Random,0.9885155683879326,0.6301181071343721,0.4682373472949389
100,EWC_Replay,0.9887450894546083,0.618285885919974,0.4421465968586388
299,EWC_Replay,0.9887048085535707,0.6402142207622924,0.4886998254799302
894,EWC_Replay,0.9898180913998268,0.7290208857325536,0.500305410122164
2674,EWC_Replay,0.9898927877987923,0.6853050074587966,0.5227748691099476
135,EWC_Replay,0.9879261612425448,0.6399261093983041,0.4524432809773124
100,iCaRL,0.9905287802436428,0.6066342994352604,0.41762652705061076
299,iCaRL,0.9913167220141752,0.5794092818212913,0.3928883071553228
894,iCaRL,0.9915006263377005,0.6212443407602756,0.418804537521815
2674,iCaRL,0.9908835021799531,0.625916006417268,0.3972513089005235
135,iCaRL,0.9911219629779886,0.6025163736756664,0.4041884816753926
100,LUCIR,0.9916061689153646,0.6330413360783956,0.4363001745200698
299,LUCIR,0.9922302889147996,0.6988504651328256,0.5013089005235601
894,LUCIR,0.9918064210664936,0.7028317328366159,0.4857766143106457
2674,LUCIR,0.9915371029392006,0.6937756942250062,0.5260034904013962
135,LUCIR,0.9921846948489963,0.7108353057137891,0.5268760907504363
100,VAE_BBox,0.9887715387162637,0.8472213605224387,0.6757853403141361
299,VAE_BBox,0.9887715387162637,0.8472213605224387,0.6757853403141361
894,VAE_BBox,0.9887715387162637,0.8472213605224387,0.6757853403141361
2674,VAE_BBox,0.9887715387162637,0.8472213605224387,0.6757853403141361
135,VAE_BBox,0.9887715387162637,0.8472213605224387,0.6757853403141361
100,VAE_Filter,0.9883393096101647,0.8552338918062283,0.6705148342059337
299,VAE_Filter,0.9883393096101647,0.8552338918062283,0.6705148342059337
894,VAE_Filter,0.9883393096101647,0.8552338918062283,0.6705148342059337
2674,VAE_Filter,0.9883393096101647,0.8552338918062283,0.6705148342059337
135,VAE_Filter,0.9883393096101647,0.8552338918062283,0.6705148342059337
100,VAE_GMM,0.9888459877627994,0.9512085583887984,0.8144589877835952
299,VAE_GMM,0.9888459877627994,0.9512085583887984,0.8144589877835952
894,VAE_GMM,0.9888459877627994,0.9512085583887984,0.8144589877835952
2674,VAE_GMM,0.9888459877627994,0.9512085583887984,0.8144589877835952
135,VAE_GMM,0.9888459877627994,0.9512085583887984,0.8144589877835952
