dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
motion,2,0, ce_ewc_random,none, none,0,100,1.2789892813190815,2.5579785626381635,0.0496872521316011,0.0993745042632023
motion,2,0, ce_ewc_random,none, none,0,197,1.4446587067718306,2.889317413543661,0.0640030523762106,0.1280061047524213
motion,2,0, ce_ewc_random,none, none,0,390,1.5060399357436431,3.0120798714872863,0.0777577503480845,0.155515500696169
motion,2,0, ce_ewc_random,none, none,0,770,1.588564784297099,3.1771295685941974,0.0777186467312276,0.1554372934624552
motion,2,0, ce_ewc_random,none, none,0,95,1.329986213582257,2.6599724271645147,0.0292033497244119,0.0584066994488239
motion,2,0, ce_ewc_random,none, none,1,100,1.4518713686615228,2.9037427373230456,0.058243875640134,0.116487751280268
motion,2,0, ce_ewc_random,none, none,1,197,1.534471824734161,3.0689436494683227,0.0622889372209707,0.1245778744419415
motion,2,0, ce_ewc_random,none, none,1,390,1.571730105413331,3.143460210826662,0.0638270719390776,0.1276541438781553
motion,2,0, ce_ewc_random,none, none,1,770,1.6436860055662692,3.2873720111325384,0.070696839193503,0.1413936783870061
motion,2,0, ce_ewc_random,none, none,1,95,1.3414194996779163,2.6828389993558326,0.045583102479577,0.0911662049591541
motion,2,0, ce_ewc_random,none, none,2,100,1.4248480868836244,2.849696173767249,0.0449636372427145,0.0899272744854291
motion,2,0, ce_ewc_random,none, none,2,197,1.5299320177485545,3.059864035497109,0.0516612578183412,0.1033225156366825
motion,2,0, ce_ewc_random,none, none,2,390,1.606014297509359,3.212028595018718,0.0560916845583253,0.1121833691166507
motion,2,0, ce_ewc_random,none, none,2,770,1.661942026686544,3.323884053373088,0.0644327473671486,0.1288654947342972
motion,2,0, ce_ewc_random,none, none,2,95,1.352392094520231,2.704784189040462,0.0292211438218752,0.0584422876437505
motion,2,0, ce_ewc_random,none, none,3,100,1.37057536970824,2.74115073941648,0.055500519896547,0.111001039793094
motion,2,0, ce_ewc_random,none, none,3,197,1.5497934891221423,3.0995869782442846,0.0644990091522534,0.1289980183045069
motion,2,0, ce_ewc_random,none, none,3,390,1.586061046189732,3.172122092379464,0.0620776283658213,0.1241552567316426
motion,2,0, ce_ewc_random,none, none,3,770,1.6441893615139027,3.288378723027805,0.0658919661305844,0.1317839322611689
motion,2,0, ce_ewc_random,none, none,3,95,1.3286239082614582,2.6572478165229163,0.0292736150945226,0.0585472301890452
