EWC Replay - 1547,EWC Replay - 175,EWC Replay - 393,EWC Replay - 6085,Random - 1547,Random - 175,Random - 393,Random - 6085,iCaRL - 1547,iCaRL - 175,iCaRL - 393,iCaRL - 6085,LUCIR - 1547,LUCIR - 175,LUCIR - 393,LUCIR - 6085,VAE - BBox,VAE - Filter,VAE_GMM
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6007751937984496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9722689075630252,0.9957983193277312,0.9873949579831932,0.96218487394958,0.9739495798319326,0.9915966386554622,0.9882352941176472,0.9705882352941178,0.977310924369748,0.9672268907563026,0.9781512605042018,0.9596638655462184,0.977310924369748,0.9915966386554622,0.9966386554621848,0.984873949579832,0.9983193277310924,0.9966386554621848,0.9983193277310924
0.9972527472527472,0.9983516483516484,0.9967032967032968,0.9994505494505496,0.9983516483516484,0.9978021978021978,0.9994505494505496,0.9983516483516484,0.9961538461538462,0.9978021978021978,0.9994505494505496,0.9928571428571428,0.9983516483516484,0.9983516483516484,0.9994505494505496,0.9961538461538462,1.0,1.0,1.0
0.9855595667870036,0.9978339350180504,0.9906137184115524,0.9913357400722024,0.992057761732852,0.9978339350180504,0.9971119133574008,0.9819494584837546,0.9942238267148014,0.992057761732852,0.9942238267148014,0.9783393501805054,0.9906137184115524,0.9985559566787005,1.0,0.9978339350180504,0.9985559566787005,1.0,1.0
0.9663865546218487,0.9941176470588236,0.9890756302521008,0.9747899159663866,0.9840336134453782,0.9957983193277312,0.9899159663865548,0.9680672268907564,0.9823529411764704,0.9487394957983192,0.9840336134453782,0.9478991596638656,0.9899159663865548,0.9983193277310924,0.9957983193277312,0.9865546218487397,1.0,0.9991596638655462,0.9974789915966388
0.988447653429603,0.9971119133574008,0.9949458483754512,0.992057761732852,0.9978339350180504,0.9985559566787005,0.9978339350180504,0.992057761732852,0.9906137184115524,0.9913357400722024,0.992057761732852,0.9797833935018052,0.9992779783393502,1.0,1.0,0.9978339350180504,1.0,0.9978339350180504,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9994505494505496,0.9989010989010988,0.9989010989010988,0.9978021978021978,1.0,0.9972527472527476,0.9989010989010988,0.9983516483516484,1.0,0.9785714285714284,0.9994505494505496,1.0,0.9989010989010988,1.0,1.0,1.0,0.9994505494505496,1.0
0.9797833935018052,0.9949458483754512,0.992057761732852,0.9790613718411552,0.9790613718411552,0.9949458483754512,0.9949458483754512,0.9797833935018052,0.9653429602888088,0.9877256317689532,0.9833935018050542,0.9545126353790614,0.9898916967509026,0.9985559566787005,0.9971119133574008,0.9848375451263538,1.0,1.0,0.9992779783393502
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
