Exemplar_Size,Method,Task 1,Task 2
100,Random,0.9868927730365363,0.6020909090909091
197,Random,0.9873339593206372,0.6337272727272727
390,Random,0.9880170923884706,0.6671212121212121
770,Random,0.9889722135044978,0.6821515151515152
95,Random,0.9882016346289096,0.5872121212121212
100,EWC_Replay,0.9861335060486494,0.6014848484848484
197,EWC_Replay,0.9878519695164634,0.6321212121212122
390,EWC_Replay,0.9882281243270046,0.654909090909091
770,EWC_Replay,0.9867515552260311,0.6884848484848486
95,EWC_Replay,0.9867849006087678,0.5988181818181818
100,iCaRL,0.9919372799480386,0.5382727272727272
197,iCaRL,0.9926357051551137,0.4965454545454545
390,iCaRL,0.9923549235049518,0.4434848484848484
770,iCaRL,0.9922695080205544,0.3996060606060606
95,iCaRL,0.9930603597490574,0.5271212121212121
100,LUCIR,0.9942585651796246,0.7035757575757576
197,LUCIR,0.9935669195295584,0.7154848484848485
390,LUCIR,0.9938282054234545,0.7511818181818182
770,LUCIR,0.9937500358891923,0.7575151515151516
95,LUCIR,0.9933429439995101,0.705969696969697
100,VAE_BBox,0.9890070736603218,0.7606969696969696
197,VAE_BBox,0.9890070736603218,0.7606969696969696
390,VAE_BBox,0.9890070736603218,0.7606969696969696
770,VAE_BBox,0.9890070736603218,0.7606969696969696
95,VAE_BBox,0.9890070736603218,0.7606969696969696
100,VAE_Filter,0.9877515536792169,0.7523030303030304
197,VAE_Filter,0.9877515536792169,0.7523030303030304
390,VAE_Filter,0.9877515536792169,0.7523030303030304
770,VAE_Filter,0.9877515536792169,0.7523030303030304
95,VAE_Filter,0.9877515536792169,0.7523030303030304
100,VAE_GMM,0.9882467344153648,0.8501515151515151
197,VAE_GMM,0.9882467344153648,0.8501515151515151
390,VAE_GMM,0.9882467344153648,0.8501515151515151
770,VAE_GMM,0.9882467344153648,0.8501515151515151
95,VAE_GMM,0.9882467344153648,0.8501515151515151
