Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9932289981395265,0.9921667227426192
191,Random,0.9913616611626739,0.9921744827397431
366,Random,0.9897293671415823,0.9871268049094267
699,Random,0.9864136506752393,0.9847663874550897
135,Random,0.9926972916566235,0.9941673859255611
100,EWC_Replay,0.9897143468190926,0.9923511658831452
191,EWC_Replay,0.9915310030736769,0.9923786680335868
366,EWC_Replay,0.9898044127292184,0.9864296097613136
699,EWC_Replay,0.9895638884248119,0.9821515035966745
135,EWC_Replay,0.9922543237372541,0.9948080008884567
100,iCaRL,0.7743458614300073,0.7048967053356202
191,iCaRL,0.7540382479881486,0.5759254544718129
366,iCaRL,0.6160497899994779,0.41521149852288536
699,iCaRL,0.626127410022043,0.3588853286322829
135,iCaRL,0.7847802363892153,0.7039341973443388
100,LUCIR,0.8719315449948689,0.931728034361146
191,LUCIR,0.8898515526826002,0.9387836414777392
366,LUCIR,0.9267293486830878,0.937717208091271
699,LUCIR,0.9343156077199767,0.9025406672070155
135,LUCIR,0.923403146641651,0.9344714449747765
100,VAE_BBox,0.9936959011871516,0.9940689209887704
191,VAE_BBox,0.9936959011871516,0.9940689209887704
366,VAE_BBox,0.9936959011871516,0.9940689209887704
699,VAE_BBox,0.9936959011871516,0.9940689209887704
135,VAE_BBox,0.9936959011871516,0.9940689209887704
100,VAE_Filter,0.9940803981661362,0.9916039007521484
191,VAE_Filter,0.9940803981661362,0.9916039007521484
366,VAE_Filter,0.9940803981661362,0.9916039007521484
699,VAE_Filter,0.9940803981661362,0.9916039007521484
135,VAE_Filter,0.9940803981661362,0.9916039007521484
100,VAE_GMM,0.9959016131640767,0.9940658529031038
191,VAE_GMM,0.9959016131640767,0.9940658529031038
366,VAE_GMM,0.9959016131640767,0.9940658529031038
699,VAE_GMM,0.9959016131640767,0.9940658529031038
135,VAE_GMM,0.9959016131640767,0.9940658529031038
