Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9973208452686065,0.7809581761374701,0.5349748743718592
191,Random,0.9972353848473252,0.8134128039545133,0.5726968174204355
366,Random,0.9974164724164724,0.8226842634365421,0.571323283082077
699,Random,0.9976489251489251,0.8313330148634408,0.5935343383584589
135,Random,0.9974579124579125,0.8020187543481294,0.5523283082077052
100,EWC_Replay,0.9972774723894128,0.7823114643784186,0.5214405360134003
191,EWC_Replay,0.9970909381971718,0.8176349297283145,0.559497487437186
366,EWC_Replay,0.9971682477279492,0.8205179716354459,0.5699497487437186
699,EWC_Replay,0.9984863560982965,0.8250451709455937,0.5777889447236181
135,EWC_Replay,0.9985131162369968,0.8022536418827493,0.5523618090452261
100,iCaRL,0.9981105839908656,0.72573925836237,0.43886097152428805
191,iCaRL,0.997940947940948,0.742498545485857,0.4182579564489112
366,iCaRL,0.9984136142938961,0.6822396504363918,0.36616415410385256
699,iCaRL,0.998099150711091,0.6992654747382108,0.34298157453936345
135,iCaRL,0.9986195286195286,0.7453953771333892,0.45477386934673364
100,LUCIR,0.9936007511007511,0.8093523243119416,0.5433500837520938
191,LUCIR,0.9907763532763533,0.8324995558185744,0.5816750418760468
366,LUCIR,0.9963895363895363,0.8566271620791539,0.5944388609715242
699,LUCIR,0.9862211862211863,0.859511752316192,0.6230150753768844
135,LUCIR,0.9864089614089615,0.8413273964895341,0.5692127303182579
100,VAE_BBox,0.9975718629076838,0.7938730527860408,0.6141373534338358
191,VAE_BBox,0.9975718629076838,0.7938730527860408,0.6141373534338358
366,VAE_BBox,0.9975718629076838,0.7938730527860408,0.6141373534338358
699,VAE_BBox,0.9975718629076838,0.7938730527860408,0.6141373534338358
135,VAE_BBox,0.9975718629076838,0.7938730527860408,0.6141373534338358
100,VAE_Filter,0.9976040253279059,0.8093626132383276,0.6152428810720267
191,VAE_Filter,0.9976040253279059,0.8093626132383276,0.6152428810720267
366,VAE_Filter,0.9976040253279059,0.8093626132383276,0.6152428810720267
699,VAE_Filter,0.9976040253279059,0.8093626132383276,0.6152428810720267
135,VAE_Filter,0.9976040253279059,0.8093626132383276,0.6152428810720267
100,VAE_GMM,0.9977777777777778,0.8879680700755628,0.7497822445561139
191,VAE_GMM,0.9977777777777778,0.8879680700755628,0.7497822445561139
366,VAE_GMM,0.9977777777777778,0.8879680700755628,0.7497822445561139
699,VAE_GMM,0.9977777777777778,0.8879680700755628,0.7497822445561139
135,VAE_GMM,0.9977777777777778,0.8879680700755628,0.7497822445561139
