Exemplar_Size,Method,Task 2,Task 3
100,Random,0.6016954247102115,0.31612385141891536
191,Random,0.6625880684741006,0.3716439821744404
366,Random,0.68345482148346,0.37446150927779304
699,Random,0.6997743019220282,0.4052967425851388
135,Random,0.6397250252100011,0.3416506982139699
100,EWC_Replay,0.6047598114300129,0.2956469681542712
191,EWC_Replay,0.673510451946605,0.3517761084904109
366,EWC_Replay,0.6768410946818467,0.3747669280163628
699,EWC_Replay,0.6879188103766983,0.38548439179683996
135,EWC_Replay,0.6379799983047383,0.33843539224138985
100,iCaRL,0.6383471640031274,0.284242282247343
191,iCaRL,0.6812019279160164,0.3179470977635789
366,iCaRL,0.6947545604684094,0.3261117141938692
699,iCaRL,0.7221916955361732,0.3201830678511253
135,iCaRL,0.6690768441782098,0.3084043765868003
100,LUCIR,0.7590650077515886,0.3587220426710802
191,LUCIR,0.7810390357643289,0.4058434399480376
366,LUCIR,0.7949624475655518,0.42640598928150003
699,LUCIR,0.7940280427926087,0.48059859015314915
135,LUCIR,0.7624397922116931,0.39166473630590726
100,VAE_BBox,0.6040517186249734,0.43044532135121333
191,VAE_BBox,0.6040517186249734,0.43044532135121333
366,VAE_BBox,0.6040517186249734,0.43044532135121333
699,VAE_BBox,0.6040517186249734,0.43044532135121333
135,VAE_BBox,0.6040517186249734,0.43044532135121333
100,VAE_Filter,0.6293070170940982,0.4331879932049161
191,VAE_Filter,0.6293070170940982,0.4331879932049161
366,VAE_Filter,0.6293070170940982,0.4331879932049161
699,VAE_Filter,0.6293070170940982,0.4331879932049161
135,VAE_Filter,0.6293070170940982,0.4331879932049161
100,VAE_GMM,0.7714594097648264,0.6265023653903067
191,VAE_GMM,0.7714594097648264,0.6265023653903067
366,VAE_GMM,0.7714594097648264,0.6265023653903067
699,VAE_GMM,0.7714594097648264,0.6265023653903067
135,VAE_GMM,0.7714594097648264,0.6265023653903067
