Exemplar_Size,Method,Task 2,Task 3
100,Random,0.9951655332011159,0.9960029308704497
390,Random,0.9929254678019828,0.9936391056846141
1520,Random,0.9924117389328573,0.9918275453898358
5928,Random,0.9925103131365639,0.9915381924961759
135,Random,0.9948651189762743,0.9954446023489086
100,EWC_Replay,0.9953522701036698,0.9957122587736426
390,EWC_Replay,0.9932369895466034,0.9938338974929779
1520,EWC_Replay,0.9923489077414576,0.9923955239903075
5928,EWC_Replay,0.9925732697703732,0.9919956765096553
135,EWC_Replay,0.9952248780241385,0.9958582935678069
100,iCaRL,0.9808491035302751,0.9442894488769187
390,iCaRL,0.9813131342184379,0.9720660877056243
1520,iCaRL,0.9736541344412293,0.9821392966699276
5928,iCaRL,0.9751952007515022,0.9892241623158395
135,iCaRL,0.9736538767896864,0.9547403639240518
100,LUCIR,0.997407083008874,0.9967884504958272
390,LUCIR,0.9966913432113523,0.9975244349318068
1520,LUCIR,0.9952935849021007,0.9968449513153157
5928,LUCIR,0.9964827170392085,0.9946624338802008
135,LUCIR,0.9970047345311865,0.9969462103347702
100,VAE_BBox,0.9977740012619098,0.9985053205155515
390,VAE_BBox,0.9977740012619098,0.9985053205155515
1520,VAE_BBox,0.9977740012619098,0.9985053205155515
5928,VAE_BBox,0.9977740012619098,0.9985053205155515
135,VAE_BBox,0.9977740012619098,0.9985053205155515
100,VAE_Filter,0.9981204624531143,0.9985996404273472
390,VAE_Filter,0.9981204624531143,0.9985996404273472
1520,VAE_Filter,0.9981204624531143,0.9985996404273472
5928,VAE_Filter,0.9981204624531143,0.9985996404273472
135,VAE_Filter,0.9981204624531143,0.9985996404273472
100,VAE_GMM,0.9963306837438604,0.9966155334426526
390,VAE_GMM,0.9963306837438604,0.9966155334426526
1520,VAE_GMM,0.9963306837438604,0.9966155334426526
5928,VAE_GMM,0.9963306837438604,0.9966155334426526
135,VAE_GMM,0.9963306837438604,0.9966155334426526
