Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9980580293784276,0.5616364217647623,0.3864264619019491
390,Random,0.998270876366432,0.5931313181222448,0.40800945067926747
1520,Random,0.9984389925698616,0.620128585282987,0.43666469777515254
5928,Random,0.9982350523089225,0.6246025157100623,0.4482614687930695
135,Random,0.9983993080691899,0.555837216655107,0.3912935617247489
100,EWC_Replay,0.9975679973080965,0.5613588415639948,0.3756802520181138
390,EWC_Replay,0.9978782127447511,0.612684868787626,0.4166568222090962
1520,EWC_Replay,0.9983233302397666,0.6227866401219091,0.43003347115573926
5928,EWC_Replay,0.9982975114601776,0.6440095011062594,0.4420949005709785
135,EWC_Replay,0.9980045386756833,0.5800881763725834,0.3920141760189013
100,iCaRL,0.999163464123583,0.5985503817914044,0.4097499507777121
390,iCaRL,0.999255837833934,0.6267029900583272,0.4180232329198661
1520,iCaRL,0.999038645550852,0.6355257376463768,0.4340972632407954
5928,iCaRL,0.9992549276294508,0.6623918937446905,0.4309076589879897
135,iCaRL,0.9994107301134286,0.5978208070290819,0.4171962984839535
100,LUCIR,0.9991744731112622,0.622417879895269,0.43437684583579445
390,LUCIR,0.9994549697650957,0.6177041020824281,0.44117345934239016
1520,LUCIR,0.9993568403623307,0.6482804458654379,0.4439259696790706
5928,LUCIR,0.9994621860465117,0.6509378216195603,0.45683008466233505
135,LUCIR,0.9994651655318942,0.627397074615773,0.43988974207521164
100,VAE_BBox,0.9982727403895111,0.9378212293750902,0.7261311281748376
390,VAE_BBox,0.9982727403895111,0.9378212293750902,0.7261311281748376
1520,VAE_BBox,0.9982727403895111,0.9378212293750902,0.7261311281748376
5928,VAE_BBox,0.9982727403895111,0.9378212293750902,0.7261311281748376
135,VAE_BBox,0.9982727403895111,0.9378212293750902,0.7261311281748376
100,VAE_Filter,0.9983724658070574,0.9393433550955426,0.71690490253987
390,VAE_Filter,0.9983724658070574,0.9393433550955426,0.71690490253987
1520,VAE_Filter,0.9983724658070574,0.9393433550955426,0.71690490253987
5928,VAE_Filter,0.9983724658070574,0.9393433550955426,0.71690490253987
135,VAE_Filter,0.9983724658070574,0.9393433550955426,0.71690490253987
100,VAE_GMM,0.997990981261621,0.9275417802107153,0.7099113998818665
390,VAE_GMM,0.997990981261621,0.9275417802107153,0.7099113998818665
1520,VAE_GMM,0.997990981261621,0.9275417802107153,0.7099113998818665
5928,VAE_GMM,0.997990981261621,0.9275417802107153,0.7099113998818665
135,VAE_GMM,0.997990981261621,0.9275417802107153,0.7099113998818665
