dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
uci,22,1, ce_ewc_random,none, none,0,100,0.7474311261955237,2.24229337858657,0.0272786366028918,0.0818359098086754
uci,22,1, ce_ewc_random,none, none,0,142,0.7683827215805651,2.305148164741695,0.0292306834624873,0.0876920503874619
uci,22,1, ce_ewc_random,none, none,0,201,0.7789353296436646,2.3368059889309936,0.026885013392678,0.080655040178034
uci,22,1, ce_ewc_random,none, none,0,285,0.7875215094433065,2.362564528329919,0.0262106649577617,0.0786319948732852
uci,22,1, ce_ewc_random,none, none,0,135,0.779624342587259,2.3388730277617773,0.0190859381937318,0.0572578145811955
uci,22,1, ce_ewc_random,none, none,1,100,0.7488227223770484,2.246468167131146,0.0218751278602414,0.0656253835807244
uci,22,1, ce_ewc_random,none, none,1,142,0.7638824710208506,2.291647413062553,0.027803198993206,0.083409596979618
uci,22,1, ce_ewc_random,none, none,1,201,0.7702708205139197,2.3108124615417585,0.0263148253024728,0.0789444759074184
uci,22,1, ce_ewc_random,none, none,1,285,0.7839068137937125,2.351720441381137,0.0259330617677834,0.0777991853033503
uci,22,1, ce_ewc_random,none, none,1,135,0.7812377213189999,2.343713163957,0.0191182432903183,0.0573547298709551
uci,22,1, ce_ewc_random,none, none,2,100,0.7608499282764064,2.28254978482922,0.022269309974379,0.066807929923137
uci,22,1, ce_ewc_random,none, none,2,142,0.7652138667388095,2.2956416002164284,0.0225913072004914,0.0677739216014742
uci,22,1, ce_ewc_random,none, none,2,201,0.7800757094251891,2.3402271282755667,0.0313975200057029,0.0941925600171089
uci,22,1, ce_ewc_random,none, none,2,285,0.7935585067917909,2.380675520375371,0.0325106271749569,0.0975318815248707
uci,22,1, ce_ewc_random,none, none,2,135,0.796280789706442,2.388842369119326,0.0196262208951844,0.0588786626855532
uci,22,1, ce_ewc_random,none, none,3,100,0.8967888254672288,2.6903664764016866,0.0225413483877976,0.067624045163393
uci,22,1, ce_ewc_random,none, none,3,142,0.9128915056793226,2.738674517037968,0.0233962765791349,0.0701888297374049
uci,22,1, ce_ewc_random,none, none,3,201,0.9297431323815272,2.7892293971445827,0.0255259109178075,0.0765777327534225
uci,22,1, ce_ewc_random,none, none,3,285,0.9131053454863528,2.7393160364590585,0.0253878041377498,0.0761634124132494
uci,22,1, ce_ewc_random,none, none,3,135,0.7411820896383786,2.2235462689151366,0.0194066560516754,0.0582199681550264
uci,22,1, ce_ewc_random,none, none,4,100,0.7361008096072408,2.208302428821723,0.0215958037310176,0.0647874111930529
uci,22,1, ce_ewc_random,none, none,4,142,0.7635504427262476,2.290651328178744,0.0221482890347639,0.0664448671042919
