Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9876352943757817,0.7174308655921713,0.42920634920634915
195,Random,0.9880717404966186,0.7486802808244968,0.45939682539682536
379,Random,0.9876489749483943,0.7628187290092395,0.44650793650793646
737,Random,0.9871224292929816,0.7562250564937236,0.4815873015873015
135,Random,0.9875315262896777,0.7375462669561121,0.4548571428571428
100,EWC_Replay,0.9882919653001168,0.720675852283015,0.43717460317460316
195,EWC_Replay,0.9881926323015408,0.739156662736211,0.4494285714285714
379,EWC_Replay,0.9890864741602348,0.754007970046299,0.44923809523809516
737,EWC_Replay,0.9862435170892676,0.7555997958209446,0.46879365079365076
135,EWC_Replay,0.9870124188316732,0.7339297128834628,0.4393333333333333
100,iCaRL,0.9883970156331771,0.547936076946282,0.35438095238095235
195,iCaRL,0.9886471308524705,0.4973340237328865,0.33739682539682536
379,iCaRL,0.9880773073046368,0.4535532432483959,0.3256507936507936
737,iCaRL,0.9897717428894832,0.444529855725205,0.2745396825396825
135,iCaRL,0.9885275502680376,0.5156824854997344,0.35580952380952374
100,LUCIR,0.9886801968986945,0.7176865130956886,0.4468888888888889
195,LUCIR,0.985148258638746,0.7075888256738897,0.4526984126984127
379,LUCIR,0.9893327843254266,0.7009842121792076,0.44396825396825396
737,LUCIR,0.9840804324393407,0.6968422338845245,0.46603174603174596
135,LUCIR,0.9892017763415066,0.7205328384436679,0.4565714285714285
100,VAE_BBox,0.9866276544734051,0.8085904143887185,0.5701587301587302
195,VAE_BBox,0.9866276544734051,0.8085904143887185,0.5701587301587302
379,VAE_BBox,0.9866276544734051,0.8085904143887185,0.5701587301587302
737,VAE_BBox,0.9866276544734051,0.8085904143887185,0.5701587301587302
135,VAE_BBox,0.9866276544734051,0.8085904143887185,0.5701587301587302
100,VAE_Filter,0.9870255036564021,0.8126226517258449,0.5731428571428571
195,VAE_Filter,0.9870255036564021,0.8126226517258449,0.5731428571428571
379,VAE_Filter,0.9870255036564021,0.8126226517258449,0.5731428571428571
737,VAE_Filter,0.9870255036564021,0.8126226517258449,0.5731428571428571
135,VAE_Filter,0.9870255036564021,0.8126226517258449,0.5731428571428571
100,VAE_GMM,0.9881817452686638,0.8222282916995698,0.6689841269841269
195,VAE_GMM,0.9881817452686638,0.8222282916995698,0.6689841269841269
379,VAE_GMM,0.9881817452686638,0.8222282916995698,0.6689841269841269
737,VAE_GMM,0.9881817452686638,0.8222282916995698,0.6689841269841269
135,VAE_GMM,0.9881817452686638,0.8222282916995698,0.6689841269841269
